Account,date,daily_pnl,total_trades,winning_trades,avg_trade_size_usd,long_trades,short_trades,win_rate,long_short_ratio,sentiment_score,sentiment_label
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-03,0.0,6.0,0.0,4168.69,1.0,0.0,0.0,999999999.9999999,37.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-04,0.0,27.0,0.0,5002.563703703702,3.0,0.0,0.0,3000000000.0,34.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-05,-8394.889856,44.0,26.0,3331.070909090909,5.0,25.0,0.5909090909090909,0.199999999992,26.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-06,51.56325,80.0,5.0,758.84225,70.0,5.0,0.0625,13.9999999972,17.0,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-07,188.789255,21.0,10.0,94.89190476190477,11.0,10.0,0.47619047619047616,1.09999999989,29.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-08,0.0,5.0,0.0,3168.014,3.0,0.0,0.0,3000000000.0,20.0,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-09,6783.078347,60.0,17.0,5447.171666666667,24.0,0.0,0.2833333333333333,24000000000.0,48.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-10,0.0,87.0,0.0,130.32885057471262,87.0,0.0,0.0,87000000000.0,40.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-11,0.0,16.0,0.0,211.8975,16.0,0.0,0.0,15999999999.999998,39.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-12,0.0,31.0,0.0,323.42935483870974,23.0,0.0,0.0,23000000000.0,25.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-13,212.08102000000002,17.0,8.0,488.06470588235294,8.0,0.0,0.47058823529411764,7999999999.999999,31.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-14,0.0,15.0,0.0,136.2106666666667,15.0,0.0,0.0,15000000000.0,30.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-15,0.0,12.0,0.0,126.86416666666668,12.0,0.0,0.0,12000000000.0,29.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-16,825.230544,33.0,3.0,4663.112424242424,25.0,0.0,0.09090909090909091,25000000000.0,27.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-19,339.699583,8.0,5.0,12539.37875,0.0,0.0,0.625,0.0,28.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-24,0.0,5.0,0.0,3999.9199999999996,0.0,0.0,0.0,0.0,56.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-25,0.0,13.0,0.0,534.9192307692308,8.0,0.0,0.0,7999999999.999999,54.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-26,0.0,1.0,0.0,347.75,1.0,0.0,0.0,999999999.9999999,55.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-27,0.0,43.0,0.0,121.97604651162789,42.0,0.0,0.0,42000000000.0,48.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-28,1333.359645,2.0,2.0,11832.755000000001,0.0,0.0,1.0,0.0,30.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-29,0.0,1.0,0.0,9995.85,0.0,0.0,0.0,0.0,29.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-30,256.464,1.0,1.0,9739.38,0.0,0.0,1.0,0.0,34.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-31,0.0,9.0,0.0,11111.126666666669,0.0,0.0,0.0,0.0,29.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-04,1065.7851319999995,33.0,5.0,2923.5148484848487,25.0,0.0,0.15151515151515152,25000000000.0,27.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-06,-1104.8567650000002,38.0,0.0,106.74815789473685,0.0,38.0,0.0,0.0,22.0,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-09,0.0,2.0,0.0,2007.2150000000001,2.0,0.0,0.0,1999999999.9999998,26.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-10,0.0,1.0,0.0,766.74,1.0,0.0,0.0,999999999.9999999,33.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-14,0.0,10.0,0.0,101.41500000000002,10.0,0.0,0.0,10000000000.0,50.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-18,-878.684794,145.0,0.0,94.02413793103449,11.0,134.0,0.0,0.08208955223819336,45.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-19,0.0,19.0,0.0,80.0984210526316,19.0,0.0,0.0,19000000000.0,49.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-24,0.0,9.0,0.0,111.67333333333333,9.0,0.0,0.0,9000000000.0,54.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-04,0.0,1.0,0.0,0.34,0.0,0.0,0.0,0.0,41.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-08,0.0,1.0,0.0,0.58,0.0,0.0,0.0,0.0,49.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-04,274999.139393,44.0,44.0,6249.9852272727285,0.0,44.0,1.0,0.0,78.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-05,49999.876085,4.0,4.0,12499.98,0.0,4.0,1.0,0.0,84.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-06,74999.848329,25.0,25.0,2999.9956,0.0,25.0,1.0,0.0,72.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-07,74999.62263,5.0,3.0,15999.469999999998,0.0,3.0,0.6,0.0,75.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-08,0.0,145.0,0.0,3572.0706206896552,0.0,0.0,0.0,0.0,79.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-11,274998.942584,156.0,156.0,1762.8148717948718,0.0,156.0,1.0,0.0,74.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-12,449328.107544,314.0,314.0,1430.9824522292995,0.0,314.0,1.0,0.0,83.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-14,100273.248286,50.0,50.0,2005.4666,0.0,50.0,1.0,0.0,83.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-15,49955.768944999996,26.0,26.0,1921.3757692307695,0.0,26.0,1.0,0.0,80.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-17,50346.757308,38.0,30.0,2640.7076315789473,0.0,30.0,0.7894736842105263,0.0,87.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-18,2222.47801,18.0,18.0,2654.3038888888887,0.0,0.0,1.0,0.0,81.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-20,0.0,43.0,0.0,2321.7200000000003,0.0,0.0,0.0,0.0,74.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-21,0.0,62.0,0.0,1608.8398387096772,0.0,0.0,0.0,0.0,73.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-23,20549.813184,63.0,44.0,3635.03126984127,0.0,0.0,0.6984126984126984,0.0,70.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-24,0.0,7.0,0.0,10714.267142857143,0.0,0.0,0.0,0.0,73.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-26,10371.049074999999,61.0,61.0,1878.7534426229508,0.0,0.0,1.0,0.0,79.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-30,0.0,25.0,0.0,3301.7204,0.0,0.0,0.0,0.0,65.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-02,0.0,6.0,0.0,1666.6133333333335,6.0,0.0,0.0,6000000000.0,70.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-03,0.0,18.0,0.0,557.795,18.0,0.0,0.0,18000000000.0,74.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-04,1659.7995640000001,19.0,13.0,1695.0778947368424,6.0,13.0,0.6842105263157895,0.4615384615029586,73.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-05,956.5545050000001,33.0,32.0,332.21393939393937,0.0,32.0,0.9696969696969697,0.0,72.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-06,281.450748,85.0,28.0,237.78799999999998,57.0,28.0,0.32941176470588235,2.0357142856415815,76.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-08,0.0,16.0,0.0,944.90625,16.0,0.0,0.0,15999999999.999998,70.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-15,5383.278555,11.0,11.0,491.1363636363636,0.0,11.0,1.0,0.0,70.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-16,897.2841840000001,23.0,11.0,1393.2204347826087,11.0,11.0,0.4782608695652174,0.9999999999090909,75.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-18,7393.785411,101.0,39.0,1905.181485148515,0.0,0.0,0.38613861386138615,0.0,77.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-19,3867.854339,3.0,3.0,6311.630000000001,0.0,3.0,1.0,0.0,77.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-20,0.0,23.0,0.0,1310.68,23.0,0.0,0.0,23000000000.0,76.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-21,2997.3637710000003,52.0,22.0,1598.0224999999996,0.0,22.0,0.4230769230769231,0.0,76.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-22,0.0,111.0,0.0,1799.2789189189189,0.0,0.0,0.0,0.0,84.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-23,25224.994585,90.0,90.0,2493.8610000000003,0.0,0.0,1.0,0.0,75.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-25,0.0,15.0,0.0,1004.8726666666666,15.0,0.0,0.0,15000000000.0,75.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-27,0.0,13.0,0.0,3464.2846153846153,13.0,0.0,0.0,13000000000.0,71.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-29,0.0,40.0,0.0,305.256,40.0,0.0,0.0,40000000000.0,72.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-30,2503.8204370000003,336.0,3.0,1614.6436011904761,0.0,3.0,0.008928571428571428,0.0,70.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-31,0.0,58.0,0.0,1723.3093103448277,0.0,0.0,0.0,0.0,76.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-01,15452.344326000002,11.0,3.0,1400.39,8.0,0.0,0.2727272727272727,7999999999.999999,68.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-02,69051.70619,88.0,71.0,6537.665,17.0,0.0,0.8068181818181818,16999999999.999998,60.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-03,46742.288748000006,258.0,89.0,1333.0556976744185,38.0,0.0,0.3449612403100775,38000000000.0,44.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-04,16102.444634,661.0,238.0,2456.432904689864,0.0,0.0,0.3600605143721634,0.0,72.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-05,14644.100674,218.0,92.0,2359.758899082569,0.0,0.0,0.42201834862385323,0.0,54.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-06,51100.947505,419.0,355.0,1617.0732696897373,0.0,0.0,0.847255369928401,0.0,49.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-07,1831.9529619999998,143.0,48.0,1073.465664335664,57.0,0.0,0.3356643356643357,57000000000.0,44.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-09,115791.92916,67.0,12.0,2647.2844776119405,22.0,0.0,0.1791044776119403,22000000000.0,46.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-10,0.0,17.0,0.0,1960.124705882353,0.0,0.0,0.0,0.0,43.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-11,0.0,121.0,0.0,2285.4152892561983,0.0,0.0,0.0,0.0,47.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-12,8664.933786000001,243.0,76.0,1698.3335802469132,26.0,0.0,0.31275720164609055,26000000000.0,46.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-13,0.0,168.0,0.0,1735.2890476190476,0.0,0.0,0.0,0.0,50.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-14,0.0,165.0,0.0,1615.370303030303,0.0,0.0,0.0,0.0,48.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-18,73677.453556,264.0,264.0,2654.7484469696974,0.0,0.0,1.0,0.0,47.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-19,3350.2187750000003,85.0,26.0,2310.5601176470586,0.0,0.0,0.3058823529411765,0.0,44.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-20,0.0,279.0,0.0,1452.1574910394265,39.0,0.0,0.0,39000000000.0,49.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-21,3056.4491550000002,58.0,31.0,4768.487241379311,0.0,0.0,0.5344827586206896,0.0,55.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-22,5628.488702,127.0,93.0,1574.814409448819,0.0,0.0,0.7322834645669292,0.0,49.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-23,8934.09502,88.0,88.0,2278.378636363637,0.0,0.0,1.0,0.0,50.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-24,10841.970749999999,208.0,126.0,1111.8584134615385,82.0,0.0,0.6057692307692307,82000000000.0,49.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-25,0.0,71.0,0.0,1418.0078873239434,71.0,0.0,0.0,71000000000.0,25.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-26,0.0,26.0,0.0,66.875,26.0,0.0,0.0,26000000000.0,21.0,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-27,0.0,10.0,0.0,1508.357,10.0,0.0,0.0,10000000000.0,10.0,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-04,0.0,77.0,0.0,1769.9948051948052,7.0,0.0,0.0,7000000000.0,15.0,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-05,4647.056049,89.0,57.0,2021.5192134831464,0.0,0.0,0.6404494382022472,0.0,20.0,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-06,698.0369519999999,66.0,29.0,1905.741818181818,0.0,0.0,0.4393939393939394,0.0,25.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-07,0.0,49.0,0.0,2891.8463265306123,0.0,0.0,0.0,0.0,34.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-08,2923.5533020000003,138.0,117.0,1772.4605797101447,0.0,0.0,0.8478260869565217,0.0,28.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-09,2752.480766,296.0,90.0,1777.5894594594595,0.0,0.0,0.30405405405405406,0.0,27.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-10,0.0,61.0,0.0,2392.7903278688523,6.0,0.0,0.0,6000000000.0,20.0,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-11,2349.7162,273.0,130.0,1993.2828205128203,0.0,0.0,0.47619047619047616,0.0,24.0,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-12,1215.1560989999998,334.0,34.0,1351.2349101796406,0.0,0.0,0.10179640718562874,0.0,34.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-13,0.0,42.0,0.0,1190.9719047619049,0.0,0.0,0.0,0.0,45.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-14,22911.093812,323.0,323.0,1309.496439628483,0.0,0.0,1.0,0.0,27.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-17,646.3464959999999,113.0,30.0,718.1312389380532,63.0,0.0,0.26548672566371684,62999999999.99999,32.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-20,824.54028,30.0,10.0,1638.5426666666665,0.0,0.0,0.3333333333333333,0.0,49.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-24,0.0,57.0,0.0,1314.4001754385965,0.0,0.0,0.0,0.0,45.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-26,2597.9473249999996,38.0,38.0,1903.2236842105262,0.0,0.0,1.0,0.0,47.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-03,0.0,9.0,0.0,5555.549999999999,0.0,0.0,0.0,0.0,25.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-04,2242.0866669999996,99.0,65.0,1138.8816161616162,0.0,0.0,0.6565656565656566,0.0,28.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-07,3601.4273999999996,80.0,38.0,1713.7372500000001,0.0,0.0,0.475,0.0,23.0,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-11,0.0,20.0,0.0,1665.941,0.0,0.0,0.0,0.0,25.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-12,0.0,17.0,0.0,3918.2294117647057,0.0,0.0,0.0,0.0,43.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-13,0.0,30.0,0.0,1111.095,0.0,0.0,0.0,0.0,45.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-15,0.0,50.0,0.0,1466.164,0.0,0.0,0.0,0.0,38.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-17,0.0,105.0,0.0,1174.1429523809522,0.0,0.0,0.0,0.0,30.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-18,0.0,50.0,0.0,1165.7812,0.0,0.0,0.0,0.0,33.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-19,0.0,98.0,0.0,1444.9214285714284,0.0,0.0,0.0,0.0,32.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-20,0.0,73.0,0.0,1140.8187671232877,0.0,0.0,0.0,0.0,37.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-22,0.0,73.0,0.0,1461.175890410959,0.0,0.0,0.0,0.0,47.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-23,0.0,6.0,0.0,9722.050000000001,0.0,0.0,0.0,0.0,72.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-05-01,102460.17164,73.0,57.0,3462.110684931507,0.0,0.0,0.7808219178082192,0.0,53.0,Neutral
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-02-28,-72.202951,7.0,0.0,735.4342857142857,0.0,0.0,0.0,0.0,16.0,Extreme Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-02,34795.678173,155.0,75.0,24787.073483870972,0.0,0.0,0.4838709677419355,0.0,26.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-03,535.4072209999999,31.0,14.0,16874.444193548385,0.0,0.0,0.45161290322580644,0.0,33.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-04,4578.655427,124.0,63.0,17691.147903225803,0.0,0.0,0.5080645161290323,0.0,15.0,Extreme Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-05,2036.2244920000003,100.0,38.0,17587.334200000005,0.0,0.0,0.38,0.0,20.0,Extreme Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-06,5348.989502,375.0,228.0,13031.173493333336,0.0,0.0,0.608,0.0,25.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-07,5348.62711,659.0,303.0,19006.84864946889,0.0,0.0,0.4597875569044006,0.0,34.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-09,10760.578324,630.0,384.0,13882.0966984127,0.0,0.0,0.6095238095238096,0.0,27.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-10,9163.142483,358.0,120.0,21399.0256424581,0.0,0.0,0.33519553072625696,0.0,20.0,Extreme Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-11,-57956.282957999996,466.0,89.0,15135.682124463518,0.0,0.0,0.19098712446351931,0.0,24.0,Extreme Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-12,4544.583987999999,251.0,146.0,28258.839880478088,0.0,0.0,0.5816733067729084,0.0,34.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-13,3896.9493979999997,41.0,23.0,27309.887804878053,0.0,0.0,0.5609756097560976,0.0,45.0,Neutral
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-14,1188.7418699999998,82.0,46.0,40522.281463414634,0.0,0.0,0.5609756097560976,0.0,27.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-15,594.5722000000001,65.0,37.0,29067.860615384616,0.0,0.0,0.5692307692307692,0.0,46.0,Neutral
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-16,-16453.702941,246.0,52.0,37204.39219512195,0.0,0.0,0.21138211382113822,0.0,30.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-17,812.5256600000001,51.0,37.0,31991.233333333337,0.0,0.0,0.7254901960784313,0.0,32.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-18,1157.2134350000001,32.0,11.0,49549.2075,0.0,0.0,0.34375,0.0,34.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-20,38.9845,2.0,1.0,2217.9049999999997,0.0,0.0,0.5,0.0,49.0,Neutral
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-21,829.6301299999999,28.0,14.0,55552.75750000001,0.0,0.0,0.5,0.0,31.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-23,907.21938,20.0,6.0,81858.2115,0.0,0.0,0.3,0.0,30.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-25,-836.0510839999997,95.0,22.0,35299.146315789476,0.0,0.0,0.23157894736842105,0.0,46.0,Neutral
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-26,-774.0398279999999,91.0,0.0,10956.067912087912,0.0,0.0,0.0,0.0,47.0,Neutral
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-30,685.277142,48.0,24.0,27852.18208333333,0.0,0.0,0.5,0.0,32.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-03,361.071464,24.0,7.0,28371.712916666667,0.0,0.0,0.2916666666666667,0.0,25.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-04,0.0,6.0,0.0,16948.606666666667,0.0,0.0,0.0,0.0,28.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-05,611.49348,5.0,5.0,20460.626,0.0,0.0,1.0,0.0,30.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-06,254.093244,25.0,17.0,19103.772399999998,0.0,0.0,0.68,0.0,34.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-07,1291.1500100000003,113.0,30.0,23639.45185840708,0.0,0.0,0.26548672566371684,0.0,23.0,Extreme Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-08,936.6942779999999,187.0,77.0,27027.108770053474,0.0,0.0,0.4117647058823529,0.0,24.0,Extreme Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-09,6800.812400999999,222.0,113.0,27989.12873873874,0.0,0.0,0.509009009009009,0.0,18.0,Extreme Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-10,-117.61638999999992,116.0,64.0,27220.127586206894,0.0,0.0,0.5517241379310345,0.0,39.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-11,-482.40798100000006,128.0,49.0,40357.23601562499,0.0,0.0,0.3828125,0.0,25.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-12,50.56792,7.0,4.0,23303.475714285716,0.0,0.0,0.5714285714285714,0.0,43.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-13,1097.533742,20.0,3.0,10551.1865,0.0,0.0,0.15,0.0,45.0,Neutral
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-15,554.38798,28.0,20.0,35885.47464285714,0.0,0.0,0.7142857142857143,0.0,38.0,Fear
